indicator,level,name,year,group,estimate,moe,share,sharemoe
vehicles,2_counties,Middlesex County,2019,has_vehicle,63293,1337,0.945,0.017
vehicles,2_counties,New Haven County,2019,total_households,330572,1635,NA,NA
vehicles,2_counties,New Haven County,2019,has_vehicle,292287,3175,0.884,0.009
vehicles,2_counties,New London County,2019,total_households,107827,910,NA,NA
vehicles,2_counties,New London County,2019,has_vehicle,101090,1740,0.938,0.014
vehicles,2_counties,Tolland County,2019,total_households,55683,583,NA,NA
vehicles,2_counties,Tolland County,2019,has_vehicle,53259,1328,0.956,0.022
vehicles,2_counties,Windham County,2019,total_households,44953,550,NA,NA
vehicles,2_counties,Windham County,2019,has_vehicle,41999,1174,0.934,0.023
vehicles,3_regions,Greater Bridgeport,2019,total_households,112798,1065,NA,NA
vehicles,3_regions,Greater Bridgeport,2019,has_vehicle,100100,1903,0.887,0.015
vehicles,3_regions,Greater Hartford,2019,total_households,376861,1977,NA,NA
vehicles,3_regions,Greater Hartford,2019,has_vehicle,340651,3274,0.904,0.007
vehicles,3_regions,Greater New Haven,2019,total_households,177208,1543,NA,NA
vehicles,3_regions,Greater New Haven,2019,has_vehicle,155165,2407,0.876,0.011
vehicles,3_regions,Greater Waterbury,2019,total_households,126404,1245,NA,NA
vehicles,3_regions,Greater Waterbury,2019,has_vehicle,114904,2069,0.909,0.014
vehicles,3_regions,Lower Naugatuck Valley,2019,total_households,54070,867,NA,NA
vehicles,3_regions,Lower Naugatuck Valley,2019,has_vehicle,50667,1387,0.937,0.021
vehicles,4_towns,Andover,2019,total_households,1216,97,NA,NA
vehicles,4_towns,Andover,2019,has_vehicle,1192,164,0.98,0.11
vehicles,4_towns,Ansonia,2019,total_households,7806,409,NA,NA
vehicles,4_towns,Ansonia,2019,has_vehicle,6761,555,0.866,0.055
vehicles,4_towns,Ashford,2019,total_households,1774,123,NA,NA
vehicles,4_towns,Ashford,2019,has_vehicle,1744,223,0.983,0.106
vehicles,4_towns,Avon,2019,total_households,6977,202,NA,NA
vehicles,4_towns,Avon,2019,has_vehicle,6796,416,0.974,0.053
vehicles,4_towns,Barkhamsted,2019,total_households,1336,75,NA,NA
vehicles,4_towns,Barkhamsted,2019,has_vehicle,1315,158,0.984,0.105
vehicles,4_towns,Beacon Falls,2019,total_households,2447,125,NA,NA
vehicles,4_towns,Beacon Falls,2019,has_vehicle,2358,295,0.964,0.11
vehicles,4_towns,Berlin,2019,total_households,8181,286,NA,NA
vehicles,4_towns,Berlin,2019,has_vehicle,7790,541,0.952,0.057
vehicles,4_towns,Bethany,2019,total_households,2018,125,NA,NA
vehicles,4_towns,Bethany,2019,has_vehicle,1997,280,0.99,0.124
vehicles,4_towns,Bethel,2019,total_households,7164,240,NA,NA
vehicles,4_towns,Bethel,2019,has_vehicle,6820,472,0.952,0.058
vehicles,4_towns,Bethlehem,2019,total_households,1204,110,NA,NA
vehicles,4_towns,Bethlehem,2019,has_vehicle,1189,161,0.988,0.099
vehicles,4_towns,Bloomfield,2019,total_households,8727,339,NA,NA
vehicles,4_towns,Bloomfield,2019,has_vehicle,7991,572,0.916,0.055
vehicles,4_towns,Bolton,2019,total_households,1821,104,NA,NA
vehicles,4_towns,Bolton,2019,has_vehicle,1721,173,0.945,0.078
vehicles,4_towns,Bozrah,2019,total_households,986,55,NA,NA
vehicles,4_towns,Bozrah,2019,has_vehicle,978,112,0.992,0.099
vehicles,4_towns,Branford,2019,total_households,12369,392,NA,NA
vehicles,4_towns,Branford,2019,has_vehicle,11675,632,0.944,0.041
vehicles,4_towns,Bridgeport,2019,total_households,50638,795,NA,NA
vehicles,4_towns,Bridgeport,2019,has_vehicle,40486,1369,0.8,0.024
vehicles,4_towns,Bridgewater,2019,total_households,699,43,NA,NA
vehicles,4_towns,Bridgewater,2019,has_vehicle,686,64,0.981,0.069
vehicles,4_towns,Bristol,2019,total_households,24638,583,NA,NA
vehicles,4_towns,Bristol,2019,has_vehicle,22487,937,0.913,0.031
vehicles,4_towns,Brookfield,2019,total_households,6200,239,NA,NA
vehicles,4_towns,Brookfield,2019,has_vehicle,5998,411,0.967,0.055
vehicles,4_towns,Brooklyn,2019,total_households,2915,181,NA,NA
vehicles,4_towns,Brooklyn,2019,has_vehicle,2689,371,0.922,0.114
vehicles,4_towns,Burlington,2019,total_households,3462,122,NA,NA
vehicles,4_towns,Burlington,2019,has_vehicle,3373,270,0.974,0.07
vehicles,4_towns,Canaan,2019,total_households,507,56,NA,NA
vehicles,4_towns,Canaan,2019,has_vehicle,500,75,0.986,0.1
vehicles,4_towns,Canterbury,2019,total_households,1916,102,NA,NA
vehicles,4_towns,Canterbury,2019,has_vehicle,1877,245,0.98,0.117
vehicles,4_towns,Canton,2019,total_households,4046,156,NA,NA
vehicles,4_towns,Canton,2019,has_vehicle,3944,393,0.975,0.09
vehicles,4_towns,Chaplin,2019,total_households,988,58,NA,NA
vehicles,4_towns,Chaplin,2019,has_vehicle,963,132,0.975,0.121
vehicles,4_towns,Cheshire,2019,total_households,10169,348,NA,NA
vehicles,4_towns,Cheshire,2019,has_vehicle,9826,598,0.966,0.049
vehicles,4_towns,Chester,2019,total_households,1772,143,NA,NA
vehicles,4_towns,Chester,2019,has_vehicle,1665,237,0.94,0.11
vehicles,4_towns,Clinton,2019,total_households,5396,161,NA,NA
vehicles,4_towns,Clinton,2019,has_vehicle,5165,322,0.957,0.052
vehicles,4_towns,Colchester,2019,total_households,5985,209,NA,NA
vehicles,4_towns,Colchester,2019,has_vehicle,5879,428,0.982,0.063
vehicles,4_towns,Colebrook,2019,total_households,590,49,NA,NA
vehicles,4_towns,Colebrook,2019,has_vehicle,576,71,0.976,0.089
vehicles,4_towns,Columbia,2019,total_households,2156,97,NA,NA
vehicles,4_towns,Columbia,2019,has_vehicle,2128,250,0.987,0.107
vehicles,4_towns,Cornwall,2019,total_households,598,52,NA,NA
vehicles,4_towns,Cornwall,2019,has_vehicle,580,73,0.97,0.088
vehicles,4_towns,Coventry,2019,total_households,4648,282,NA,NA
vehicles,4_towns,Coventry,2019,has_vehicle,4603,442,0.99,0.074
vehicles,4_towns,Cromwell,2019,total_households,5897,289,NA,NA
vehicles,4_towns,Cromwell,2019,has_vehicle,5499,471,0.933,0.066
vehicles,4_towns,Danbury,2019,total_households,30000,722,NA,NA
vehicles,4_towns,Danbury,2019,has_vehicle,27629,1172,0.921,0.032
vehicles,4_towns,Darien,2019,total_households,6895,150,NA,NA
vehicles,4_towns,Darien,2019,has_vehicle,6724,362,0.975,0.048
vehicles,4_towns,Deep River,2019,total_households,1883,127,NA,NA
vehicles,4_towns,Deep River,2019,has_vehicle,1858,223,0.987,0.098
vehicles,4_towns,Derby,2019,total_households,5146,372,NA,NA
vehicles,4_towns,Derby,2019,has_vehicle,4721,486,0.917,0.067
vehicles,4_towns,Durham,2019,total_households,2768,142,NA,NA
vehicles,4_towns,Durham,2019,has_vehicle,2726,312,0.985,0.101
vehicles,4_towns,East Granby,2019,total_households,2027,134,NA,NA
vehicles,4_towns,East Granby,2019,has_vehicle,1923,299,0.949,0.134
vehicles,4_towns,East Haddam,2019,total_households,3640,192,NA,NA
vehicles,4_towns,East Haddam,2019,has_vehicle,3603,368,0.99,0.087
vehicles,4_towns,East Hampton,2019,total_households,4831,208,NA,NA
vehicles,4_towns,East Hampton,2019,has_vehicle,4743,376,0.982,0.065
vehicles,4_towns,East Hartford,2019,total_households,19046,471,NA,NA
vehicles,4_towns,East Hartford,2019,has_vehicle,16914,777,0.888,0.034
vehicles,4_towns,East Haven,2019,total_households,11147,369,NA,NA
vehicles,4_towns,East Haven,2019,has_vehicle,10268,634,0.921,0.048
vehicles,4_towns,East Lyme,2019,total_households,7345,199,NA,NA
vehicles,4_towns,East Lyme,2019,has_vehicle,7128,399,0.97,0.048
vehicles,4_towns,East Windsor,2019,total_households,4855,246,NA,NA
vehicles,4_towns,East Windsor,2019,has_vehicle,4595,486,0.946,0.088
vehicles,4_towns,Eastford,2019,total_households,681,45,NA,NA
vehicles,4_towns,Eastford,2019,has_vehicle,646,77,0.949,0.094
vehicles,4_towns,Easton,2019,total_households,2799,115,NA,NA
vehicles,4_towns,Easton,2019,has_vehicle,2777,270,0.992,0.087
vehicles,4_towns,Ellington,2019,total_households,7000,322,NA,NA
vehicles,4_towns,Ellington,2019,has_vehicle,6783,644,0.969,0.08
vehicles,4_towns,Enfield,2019,total_households,16744,420,NA,NA
vehicles,4_towns,Enfield,2019,has_vehicle,15947,681,0.952,0.033
vehicles,4_towns,Essex,2019,total_households,3074,156,NA,NA
vehicles,4_towns,Essex,2019,has_vehicle,2986,377,0.971,0.112
vehicles,4_towns,Fairfield,2019,total_households,20641,401,NA,NA
vehicles,4_towns,Fairfield,2019,has_vehicle,20169,702,0.977,0.028
vehicles,4_towns,Farmington,2019,total_households,10463,228,NA,NA
vehicles,4_towns,Farmington,2019,has_vehicle,9776,456,0.934,0.039
vehicles,4_towns,Franklin,2019,total_households,717,49,NA,NA
vehicles,4_towns,Franklin,2019,has_vehicle,696,72,0.971,0.075
vehicles,4_towns,Glastonbury,2019,total_households,13411,305,NA,NA
vehicles,4_towns,Glastonbury,2019,has_vehicle,12774,504,0.953,0.031
vehicles,4_towns,Goshen,2019,total_households,1098,76,NA,NA
vehicles,4_towns,Goshen,2019,has_vehicle,1080,136,0.984,0.103
vehicles,4_towns,Granby,2019,total_households,4147,155,NA,NA
vehicles,4_towns,Granby,2019,has_vehicle,4074,330,0.982,0.071
vehicles,4_towns,Greenwich,2019,total_households,22271,365,NA,NA
vehicles,4_towns,Greenwich,2019,has_vehicle,21339,720,0.958,0.028
vehicles,4_towns,Griswold,2019,total_households,4898,234,NA,NA
vehicles,4_towns,Griswold,2019,has_vehicle,4676,486,0.955,0.088
vehicles,4_towns,Groton,2019,total_households,15958,462,NA,NA
vehicles,4_towns,Groton,2019,has_vehicle,14510,643,0.909,0.031
vehicles,4_towns,Guilford,2019,total_households,8397,267,NA,NA
vehicles,4_towns,Guilford,2019,has_vehicle,8198,456,0.976,0.045
vehicles,4_towns,Haddam,2019,total_households,3101,167,NA,NA
vehicles,4_towns,Haddam,2019,has_vehicle,3006,335,0.969,0.095
vehicles,4_towns,Hamden,2019,total_households,22577,547,NA,NA
vehicles,4_towns,Hamden,2019,has_vehicle,20750,882,0.919,0.032
vehicles,4_towns,Hampton,2019,total_households,785,48,NA,NA
vehicles,4_towns,Hampton,2019,has_vehicle,759,73,0.967,0.072
vehicles,4_towns,Hartford,2019,total_households,46690,891,NA,NA
vehicles,4_towns,Hartford,2019,has_vehicle,32798,1120,0.702,0.02
vehicles,4_towns,Hartland,2019,total_households,756,66,NA,NA
vehicles,4_towns,Hartland,2019,has_vehicle,730,92,0.966,0.088
vehicles,4_towns,Harwinton,2019,total_households,1943,89,NA,NA
vehicles,4_towns,Harwinton,2019,has_vehicle,1896,189,0.976,0.086
vehicles,4_towns,Hebron,2019,total_households,3528,118,NA,NA
vehicles,4_towns,Hebron,2019,has_vehicle,3420,285,0.969,0.074
vehicles,4_towns,Kent,2019,total_households,1176,167,NA,NA
vehicles,4_towns,Kent,2019,has_vehicle,1117,172,0.95,0.057
vehicles,4_towns,Killingly,2019,total_households,7088,318,NA,NA
vehicles,4_towns,Killingly,2019,has_vehicle,6569,478,0.927,0.053
vehicles,4_towns,Killingworth,2019,total_households,2304,150,NA,NA
vehicles,4_towns,Killingworth,2019,has_vehicle,2263,261,0.982,0.094
vehicles,4_towns,Lebanon,2019,total_households,2818,146,NA,NA
vehicles,4_towns,Lebanon,2019,has_vehicle,2818,323,1,0.102
vehicles,4_towns,Ledyard,2019,total_households,5769,268,NA,NA
vehicles,4_towns,Ledyard,2019,has_vehicle,5715,488,0.991,0.071
vehicles,4_towns,Lisbon,2019,total_households,1714,86,NA,NA
vehicles,4_towns,Lisbon,2019,has_vehicle,1694,205,0.988,0.109
vehicles,4_towns,Litchfield,2019,total_households,3415,208,NA,NA
vehicles,4_towns,Litchfield,2019,has_vehicle,3215,280,0.941,0.059
vehicles,4_towns,Lyme,2019,total_households,1056,58,NA,NA
vehicles,4_towns,Lyme,2019,has_vehicle,1022,111,0.968,0.091
vehicles,4_towns,Madison,2019,total_households,6912,278,NA,NA
vehicles,4_towns,Madison,2019,has_vehicle,6710,492,0.971,0.06
vehicles,4_towns,Manchester,2019,total_households,23645,511,NA,NA
vehicles,4_towns,Manchester,2019,has_vehicle,21597,793,0.913,0.027
vehicles,4_towns,Mansfield,2019,total_households,5740,317,NA,NA
vehicles,4_towns,Mansfield,2019,has_vehicle,5371,424,0.936,0.053
vehicles,4_towns,Marlborough,2019,total_households,2331,117,NA,NA
vehicles,4_towns,Marlborough,2019,has_vehicle,2318,325,0.994,0.13
vehicles,4_towns,Meriden,2019,total_households,25595,593,NA,NA
vehicles,4_towns,Meriden,2019,has_vehicle,22608,1018,0.883,0.034
vehicles,4_towns,Middlebury,2019,total_households,2749,116,NA,NA
vehicles,4_towns,Middlebury,2019,has_vehicle,2627,250,0.956,0.082
vehicles,4_towns,Middlefield,2019,total_households,1758,121,NA,NA
vehicles,4_towns,Middlefield,2019,has_vehicle,1723,197,0.98,0.089
vehicles,4_towns,Middletown,2019,total_households,19294,465,NA,NA
vehicles,4_towns,Middletown,2019,has_vehicle,17281,783,0.896,0.034
vehicles,4_towns,Milford,2019,total_households,22451,500,NA,NA
vehicles,4_towns,Milford,2019,has_vehicle,21468,822,0.956,0.03
vehicles,4_towns,Monroe,2019,total_households,6673,210,NA,NA
vehicles,4_towns,Monroe,2019,has_vehicle,6447,502,0.966,0.069
vehicles,4_towns,Montville,2019,total_households,6997,260,NA,NA
vehicles,4_towns,Montville,2019,has_vehicle,6683,525,0.955,0.066
vehicles,4_towns,Morris,2019,total_households,854,84,NA,NA
vehicles,4_towns,Morris,2019,has_vehicle,817,120,0.957,0.104
vehicles,4_towns,Naugatuck,2019,total_households,11589,434,NA,NA
vehicles,4_towns,Naugatuck,2019,has_vehicle,11017,661,0.951,0.045
vehicles,4_towns,New Britain,2019,total_households,28232,626,NA,NA
vehicles,4_towns,New Britain,2019,has_vehicle,23581,810,0.835,0.022
vehicles,4_towns,New Canaan,2019,total_households,7116,200,NA,NA
vehicles,4_towns,New Canaan,2019,has_vehicle,6937,473,0.975,0.061
vehicles,4_towns,New Fairfield,2019,total_households,4971,166,NA,NA
vehicles,4_towns,New Fairfield,2019,has_vehicle,4959,319,0.998,0.055
vehicles,4_towns,New Hartford,2019,total_households,2580,155,NA,NA
vehicles,4_towns,New Hartford,2019,has_vehicle,2566,315,0.995,0.106
vehicles,4_towns,New Haven,2019,total_households,49177,893,NA,NA
vehicles,4_towns,New Haven,2019,has_vehicle,35287,1183,0.718,0.02
vehicles,4_towns,New London,2019,total_households,10732,515,NA,NA
vehicles,4_towns,New London,2019,has_vehicle,8986,671,0.837,0.048
vehicles,4_towns,New Milford,2019,total_households,10512,309,NA,NA
vehicles,4_towns,New Milford,2019,has_vehicle,10225,629,0.973,0.053
vehicles,4_towns,Newington,2019,total_households,12366,317,NA,NA
vehicles,4_towns,Newington,2019,has_vehicle,11699,520,0.946,0.034
vehicles,4_towns,Newtown,2019,total_households,9885,312,NA,NA
vehicles,4_towns,Newtown,2019,has_vehicle,9640,496,0.975,0.04
vehicles,4_towns,Norfolk,2019,total_households,700,55,NA,NA
vehicles,4_towns,Norfolk,2019,has_vehicle,670,79,0.957,0.084
vehicles,4_towns,North Branford,2019,total_households,5339,221,NA,NA
vehicles,4_towns,North Branford,2019,has_vehicle,5129,496,0.961,0.084
vehicles,4_towns,North Canaan,2019,total_households,1402,110,NA,NA
vehicles,4_towns,North Canaan,2019,has_vehicle,1232,197,0.879,0.122
vehicles,4_towns,North Haven,2019,total_households,9064,317,NA,NA
vehicles,4_towns,North Haven,2019,has_vehicle,8742,549,0.964,0.05
vehicles,4_towns,North Stonington,2019,total_households,1982,183,NA,NA
vehicles,4_towns,North Stonington,2019,has_vehicle,1893,290,0.955,0.117
vehicles,4_towns,Norwalk,2019,total_households,34187,645,NA,NA
vehicles,4_towns,Norwalk,2019,has_vehicle,31870,1045,0.932,0.025
vehicles,4_towns,Norwich,2019,total_households,16121,437,NA,NA
vehicles,4_towns,Norwich,2019,has_vehicle,14384,805,0.892,0.044
vehicles,4_towns,Old Lyme,2019,total_households,3197,176,NA,NA
vehicles,4_towns,Old Lyme,2019,has_vehicle,3166,274,0.99,0.066
vehicles,4_towns,Old Saybrook,2019,total_households,4343,216,NA,NA
vehicles,4_towns,Old Saybrook,2019,has_vehicle,4127,397,0.95,0.078
vehicles,4_towns,Orange,2019,total_households,4974,170,NA,NA
vehicles,4_towns,Orange,2019,has_vehicle,4745,305,0.954,0.052
vehicles,4_towns,Oxford,2019,total_households,4694,190,NA,NA
vehicles,4_towns,Oxford,2019,has_vehicle,4505,392,0.96,0.074
vehicles,4_towns,Plainfield,2019,total_households,5595,241,NA,NA
vehicles,4_towns,Plainfield,2019,has_vehicle,5302,495,0.948,0.078
vehicles,4_towns,Plainville,2019,total_households,7637,329,NA,NA
vehicles,4_towns,Plainville,2019,has_vehicle,7426,544,0.972,0.058
vehicles,4_towns,Plymouth,2019,total_households,4858,198,NA,NA
vehicles,4_towns,Plymouth,2019,has_vehicle,4730,386,0.974,0.069
vehicles,4_towns,Pomfret,2019,total_households,1647,122,NA,NA
vehicles,4_towns,Pomfret,2019,has_vehicle,1585,195,0.962,0.095
vehicles,4_towns,Portland,2019,total_households,3741,148,NA,NA
vehicles,4_towns,Portland,2019,has_vehicle,3577,351,0.956,0.086
vehicles,4_towns,Preston,2019,total_households,1830,96,NA,NA
vehicles,4_towns,Preston,2019,has_vehicle,1794,222,0.98,0.11
vehicles,4_towns,Prospect,2019,total_households,3347,149,NA,NA
vehicles,4_towns,Prospect,2019,has_vehicle,3281,327,0.98,0.087
vehicles,4_towns,Putnam,2019,total_households,4096,264,NA,NA
vehicles,4_towns,Putnam,2019,has_vehicle,3718,367,0.908,0.068
vehicles,4_towns,Redding,2019,total_households,3452,139,NA,NA
vehicles,4_towns,Redding,2019,has_vehicle,3351,276,0.971,0.07
vehicles,4_towns,Ridgefield,2019,total_households,9001,260,NA,NA
vehicles,4_towns,Ridgefield,2019,has_vehicle,8710,530,0.968,0.052
vehicles,4_towns,Rocky Hill,2019,total_households,8621,313,NA,NA
vehicles,4_towns,Rocky Hill,2019,has_vehicle,7832,569,0.908,0.057
vehicles,4_towns,Roxbury,2019,total_households,892,58,NA,NA
vehicles,4_towns,Roxbury,2019,has_vehicle,872,98,0.978,0.09
vehicles,4_towns,Salem,2019,total_households,1661,86,NA,NA
vehicles,4_towns,Salem,2019,has_vehicle,1626,191,0.979,0.103
vehicles,4_towns,Salisbury,2019,total_households,1700,135,NA,NA
vehicles,4_towns,Salisbury,2019,has_vehicle,1614,234,0.949,0.115
vehicles,4_towns,Scotland,2019,total_households,614,55,NA,NA
vehicles,4_towns,Scotland,2019,has_vehicle,614,86,1,0.108
vehicles,4_towns,Seymour,2019,total_households,6203,266,NA,NA
vehicles,4_towns,Seymour,2019,has_vehicle,5861,471,0.945,0.064
vehicles,4_towns,Sharon,2019,total_households,1278,137,NA,NA
vehicles,4_towns,Sharon,2019,has_vehicle,1256,221,0.983,0.137
vehicles,4_towns,Shelton,2019,total_households,16185,368,NA,NA
vehicles,4_towns,Shelton,2019,has_vehicle,15444,693,0.954,0.037
vehicles,4_towns,Sherman,2019,total_households,1470,96,NA,NA
vehicles,4_towns,Sherman,2019,has_vehicle,1416,194,0.963,0.116
vehicles,4_towns,Simsbury,2019,total_households,9583,259,NA,NA
vehicles,4_towns,Simsbury,2019,has_vehicle,9267,424,0.967,0.036
vehicles,4_towns,Somers,2019,total_households,3625,161,NA,NA
vehicles,4_towns,Somers,2019,has_vehicle,3581,286,0.988,0.066
vehicles,4_towns,South Windsor,2019,total_households,9783,230,NA,NA
vehicles,4_towns,South Windsor,2019,has_vehicle,9258,485,0.946,0.044
vehicles,4_towns,Southbury,2019,total_households,7966,233,NA,NA
vehicles,4_towns,Southbury,2019,has_vehicle,7514,432,0.943,0.047
vehicles,4_towns,Southington,2019,total_households,17162,297,NA,NA
vehicles,4_towns,Southington,2019,has_vehicle,16328,649,0.951,0.034
vehicles,4_towns,Sprague,2019,total_households,1149,83,NA,NA
vehicles,4_towns,Sprague,2019,has_vehicle,1114,134,0.97,0.093
vehicles,4_towns,Stafford,2019,total_households,4707,220,NA,NA
vehicles,4_towns,Stafford,2019,has_vehicle,4444,330,0.944,0.054
vehicles,4_towns,Stamford,2019,total_households,49141,877,NA,NA
vehicles,4_towns,Stamford,2019,has_vehicle,43856,1396,0.892,0.024
vehicles,4_towns,Sterling,2019,total_households,1446,85,NA,NA
vehicles,4_towns,Sterling,2019,has_vehicle,1400,211,0.968,0.134
vehicles,4_towns,Stonington,2019,total_households,8210,221,NA,NA
vehicles,4_towns,Stonington,2019,has_vehicle,7953,424,0.969,0.045
vehicles,4_towns,Stratford,2019,total_households,19857,463,NA,NA
vehicles,4_towns,Stratford,2019,has_vehicle,18544,792,0.934,0.033
vehicles,4_towns,Suffield,2019,total_households,5158,152,NA,NA
vehicles,4_towns,Suffield,2019,has_vehicle,5037,410,0.977,0.074
vehicles,4_towns,Thomaston,2019,total_households,3157,145,NA,NA
vehicles,4_towns,Thomaston,2019,has_vehicle,2972,311,0.941,0.089
vehicles,4_towns,Thompson,2019,total_households,3569,173,NA,NA
vehicles,4_towns,Thompson,2019,has_vehicle,3479,282,0.975,0.063
vehicles,4_towns,Tolland,2019,total_households,5252,180,NA,NA
vehicles,4_towns,Tolland,2019,has_vehicle,5218,407,0.994,0.07
vehicles,4_towns,Torrington,2019,total_households,14471,353,NA,NA
vehicles,4_towns,Torrington,2019,has_vehicle,13128,619,0.907,0.037
vehicles,4_towns,Trumbull,2019,total_households,12190,263,NA,NA
vehicles,4_towns,Trumbull,2019,has_vehicle,11677,551,0.958,0.04
vehicles,4_towns,Union,2019,total_households,374,44,NA,NA
vehicles,4_towns,Union,2019,has_vehicle,365,53,0.976,0.083
vehicles,4_towns,Vernon,2019,total_households,13039,393,NA,NA
vehicles,4_towns,Vernon,2019,has_vehicle,11885,684,0.911,0.045
vehicles,4_towns,Voluntown,2019,total_households,987,58,NA,NA
vehicles,4_towns,Voluntown,2019,has_vehicle,964,121,0.977,0.108
vehicles,4_towns,Wallingford,2019,total_households,18664,492,NA,NA
vehicles,4_towns,Wallingford,2019,has_vehicle,17384,713,0.931,0.029
vehicles,4_towns,Warren,2019,total_households,593,43,NA,NA
vehicles,4_towns,Warren,2019,has_vehicle,576,62,0.971,0.077
vehicles,4_towns,Washington,2019,total_households,1388,133,NA,NA
vehicles,4_towns,Washington,2019,has_vehicle,1372,182,0.988,0.091
vehicles,4_towns,Waterbury,2019,total_households,40937,816,NA,NA
vehicles,4_towns,Waterbury,2019,has_vehicle,32761,1207,0.8,0.025
vehicles,4_towns,Waterford,2019,total_households,7715,275,NA,NA
vehicles,4_towns,Waterford,2019,has_vehicle,7411,480,0.961,0.052
vehicles,4_towns,Watertown,2019,total_households,8513,370,NA,NA
vehicles,4_towns,Watertown,2019,has_vehicle,8100,634,0.951,0.062
vehicles,4_towns,West Hartford,2019,total_households,24726,403,NA,NA
vehicles,4_towns,West Hartford,2019,has_vehicle,22918,717,0.927,0.025
vehicles,4_towns,West Haven,2019,total_households,19886,620,NA,NA
vehicles,4_towns,West Haven,2019,has_vehicle,17375,949,0.874,0.039
vehicles,4_towns,Westbrook,2019,total_households,3169,224,NA,NA
vehicles,4_towns,Westbrook,2019,has_vehicle,3071,360,0.969,0.091
vehicles,4_towns,Weston,2019,total_households,3447,165,NA,NA
vehicles,4_towns,Weston,2019,has_vehicle,3426,286,0.994,0.068
vehicles,4_towns,Westport,2019,total_households,9916,269,NA,NA
vehicles,4_towns,Westport,2019,has_vehicle,9672,455,0.975,0.037
vehicles,4_towns,Wethersfield,2019,total_households,10917,285,NA,NA
vehicles,4_towns,Wethersfield,2019,has_vehicle,10127,542,0.928,0.043
vehicles,4_towns,Willington,2019,total_households,2577,180,NA,NA
vehicles,4_towns,Willington,2019,has_vehicle,2548,310,0.989,0.098
vehicles,4_towns,Wilton,2019,total_households,6090,170,NA,NA
vehicles,4_towns,Wilton,2019,has_vehicle,5938,351,0.975,0.051
vehicles,4_towns,Winchester,2019,total_households,4550,239,NA,NA
vehicles,4_towns,Winchester,2019,has_vehicle,4068,464,0.894,0.091
vehicles,4_towns,Windham,2019,total_households,8590,346,NA,NA
vehicles,4_towns,Windham,2019,has_vehicle,7540,547,0.878,0.053
vehicles,4_towns,Windsor,2019,total_households,10770,295,NA,NA
vehicles,4_towns,Windsor,2019,has_vehicle,10190,591,0.946,0.048
vehicles,4_towns,Windsor Locks,2019,total_households,5307,223,NA,NA
vehicles,4_towns,Windsor Locks,2019,has_vehicle,4857,454,0.915,0.076
vehicles,4_towns,Wolcott,2019,total_households,6052,228,NA,NA
vehicles,4_towns,Wolcott,2019,has_vehicle,5898,465,0.975,0.067
vehicles,4_towns,Woodbridge,2019,total_households,2897,128,NA,NA
vehicles,4_towns,Woodbridge,2019,has_vehicle,2821,267,0.974,0.082
vehicles,4_towns,Woodbury,2019,total_households,4129,183,NA,NA
vehicles,4_towns,Woodbury,2019,has_vehicle,4013,368,0.972,0.078
vehicles,4_towns,Woodstock,2019,total_households,3249,200,NA,NA
vehicles,4_towns,Woodstock,2019,has_vehicle,3114,397,0.958,0.107
education,1_state,Connecticut,2019,ages25plus,2483095,414,NA,NA
education,1_state,Connecticut,2019,less_than_high_school,232663,4115,0.094,0.002
education,1_state,Connecticut,2019,bachelors_plus,975465,7041,0.393,0.003
education,2_counties,Fairfield County,2019,ages25plus,643285,65,NA,NA
education,2_counties,Fairfield County,2019,less_than_high_school,64195,1825,0.1,0.003
education,2_counties,Fairfield County,2019,bachelors_plus,308399,3361,0.479,0.005
education,2_counties,Hartford County,2019,ages25plus,623222,173,NA,NA
education,2_counties,Hartford County,2019,less_than_high_school,64286,1697,0.103,0.003
education,2_counties,Hartford County,2019,bachelors_plus,237493,2976,0.381,0.005
education,2_counties,Litchfield County,2019,ages25plus,134619,210,NA,NA
education,2_counties,Litchfield County,2019,less_than_high_school,9482,643,0.07,0.005
education,2_counties,Litchfield County,2019,bachelors_plus,47658,1260,0.354,0.009
education,2_counties,Middlesex County,2019,ages25plus,119333,169,NA,NA
education,2_counties,Middlesex County,2019,less_than_high_school,6904,550,0.058,0.005
education,2_counties,Middlesex County,2019,bachelors_plus,50299,1670,0.422,0.014
education,2_counties,New Haven County,2019,ages25plus,597200,104,NA,NA
education,2_counties,New Haven County,2019,less_than_high_school,59146,1848,0.099,0.003
education,2_counties,New Haven County,2019,bachelors_plus,209002,3551,0.35,0.006
education,2_counties,New London County,2019,ages25plus,187957,149,NA,NA
education,2_counties,New London County,2019,less_than_high_school,14425,860,0.077,0.005
education,2_counties,New London County,2019,bachelors_plus,62636,1543,0.333,0.008
education,2_counties,Tolland County,2019,ages25plus,96087,183,NA,NA
education,2_counties,Tolland County,2019,less_than_high_school,4786,541,0.05,0.006
education,2_counties,Tolland County,2019,bachelors_plus,40173,1196,0.418,0.012
education,2_counties,Windham County,2019,ages25plus,81392,175,NA,NA
education,2_counties,Windham County,2019,less_than_high_school,9439,727,0.116,0.009
education,2_counties,Windham County,2019,bachelors_plus,19805,948,0.243,0.012
education,3_regions,Greater Bridgeport,2019,ages25plus,213112,1503,NA,NA
education,3_regions,Greater Bridgeport,2019,less_than_high_school,28979,1279,0.136,0.006
education,3_regions,Greater Bridgeport,2019,bachelors_plus,79264,1775,0.372,0.008
education,3_regions,Greater Hartford,2019,ages25plus,667464,2603,NA,NA
